,words,words_index,tags,tags_index
23,"['现', '任', '仁', '和', '药', '业', '股', '份', '有', '限', '公', '司', '独', '立', '董', '事', '，', '北', '京', '时', '代', '方', '略', '企', '业', '咨', '询', '公', '司', '董', '事', '长', '。']","[133, 61, 235, 63, 228, 101, 84, 85, 86, 87, 70, 71, 204, 205, 66, 67, 4, 128, 134, 236, 237, 238, 239, 240, 101, 155, 156, 70, 71, 66, 67, 77, 54]","['O', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'M-TITLE', 'E-TITLE', 'O']","[2, 2, 14, 15, 15, 15, 15, 15, 15, 15, 15, 16, 8, 9, 9, 10, 2, 14, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 16, 8, 9, 10, 2]"
24,"['张', '礼', '进', '，', '男', '，']","[90, 241, 196, 4, 3, 4]","['B-NAME', 'M-NAME', 'E-NAME', 'O', 'O', 'O']","[0, 17, 1, 2, 2, 2]"
25,"['1', '9', '7', '1', '年', '6', '月', '出', '生', '，', '毕', '业', '于', '吉', '林', '大', '学', '数', '量', '经', '济', '学', '专', '业', '，', '硕', '士', '研', '究', '生', '，', '经', '济', '师', '。']","[14, 15, 57, 14, 17, 16, 58, 18, 19, 4, 141, 101, 142, 242, 243, 144, 27, 244, 245, 53, 188, 27, 51, 101, 4, 109, 102, 104, 105, 19, 4, 53, 188, 31, 54]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-PRO', 'M-PRO', 'M-PRO', 'M-PRO', 'M-PRO', 'M-PRO', 'E-PRO', 'O', 'B-EDU', 'M-EDU', 'M-EDU', 'M-EDU', 'E-EDU', 'O', 'B-TITLE', 'M-TITLE', 'E-TITLE', 'O']","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 14, 15, 15, 16, 18, 19, 19, 19, 19, 19, 20, 2, 11, 12, 12, 12, 13, 2, 8, 9, 10, 2]"
26,"['曾', '任', '中', '国', '软', '件', '与', '技', '术', '服', '务', '股', '份', '有', '限', '公', '司', '党', '群', '工', '作', '部', '副', '主', '任', '、', '主', '任', '兼', '纪', '检', '监', '察', '部', '主', '任', '、', '监', '事', '，', '现', '任', '中', '国', '电', '子', '纪', '检', '监', '察', '部', '（', '审', '计', '部', '）', '一', '处', '处', '长', '，', '报', '告', '期', '内', '辞', '去', '中', '国', '软', '件', '与', '技', '术', '服', '务', '股', '份', '有', '限', '公', '司', '监', '事', '职', '务', '。']","[184, 61, 5, 6, 246, 247, 248, 123, 124, 249, 126, 84, 85, 86, 87, 70, 71, 23, 250, 29, 150, 76, 88, 117, 61, 32, 117, 61, 251, 252, 253, 185, 254, 76, 117, 61, 32, 185, 67, 4, 133, 61, 5, 6, 255, 256, 252, 253, 185, 254, 76, 42, 257, 100, 76, 50, 258, 149, 149, 77, 4, 259, 260, 261, 262, 263, 264, 5, 6, 246, 247, 248, 123, 124, 249, 126, 84, 85, 86, 87, 70, 71, 185, 67, 132, 126, 54]","['O', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE', 'O', 'B-TITLE', 'E-TITLE', 'O', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE', 'O', 'B-TITLE', 'E-TITLE', 'O', 'O', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'E-TITLE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'E-TITLE', 'O', 'O', 'O']","[2, 2, 14, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 16, 8, 9, 9, 9, 9, 9, 9, 10, 2, 8, 10, 2, 8, 9, 9, 9, 9, 9, 10, 2, 8, 10, 2, 2, 2, 14, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 16, 8, 10, 2, 2, 2, 2, 2, 2, 2, 14, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 16, 8, 10, 2, 2, 2]"
27,"['谢', '永', '林', '，', '副', '行', '长', '。']","[265, 94, 243, 4, 88, 183, 77, 54]","['B-NAME', 'M-NAME', 'E-NAME', 'O', 'B-TITLE', 'M-TITLE', 'E-TITLE', 'O']","[0, 17, 1, 2, 8, 9, 10, 2]"
28,"['1', '9', '6', '8', '年', '出', '生', '，', '获', '得', '南', '京', '大', '学', '理', '学', '硕', '士', '、', '企', '业', '管', '理', '专', '业', '博', '士', '学', '位', '。']","[14, 15, 16, 110, 17, 18, 19, 4, 146, 266, 267, 134, 144, 27, 37, 27, 109, 102, 32, 240, 101, 36, 37, 51, 101, 178, 102, 27, 147, 54]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-PRO', 'E-PRO', 'B-EDU', 'E-EDU', 'O', 'B-PRO', 'M-PRO', 'M-PRO', 'M-PRO', 'M-PRO', 'E-PRO', 'B-EDU', 'M-EDU', 'M-EDU', 'E-EDU', 'O']","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 14, 15, 15, 16, 18, 20, 11, 13, 2, 18, 19, 19, 19, 19, 20, 11, 12, 12, 13, 2]"
29,"['现', '任', '平', '安', '银', '行', '副', '行', '长', '。']","[133, 61, 268, 269, 153, 183, 88, 183, 77, 54]","['O', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'M-TITLE', 'E-TITLE', 'O']","[2, 2, 14, 15, 15, 16, 8, 9, 10, 2]"
30,"['1', '9', '9', '4', '年', '1', '0', '月', '加', '入', '中', '国', '平', '安', '保', '险', '（', '集', '团', '）', '股', '份', '有', '限', '公', '司', '。']","[14, 15, 15, 270, 17, 14, 56, 58, 271, 272, 5, 6, 268, 269, 169, 273, 42, 166, 167, 50, 84, 85, 86, 87, 70, 71, 54]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'O']","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 14, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 16, 2]"
31,"['历', '任', '江', '苏', '办', '事', '处', '国', '际', '业', '务', '部', '业', '务', '主', '任', '，', '平', '安', '产', '险', '南', '京', '分', '公', '司', '大', '厂', '支', '公', '司', '副', '经', '理', '（', '主', '持', '工', '作', '）', '，', '平', '安', '寿', '险', '无', '锡', '支', '公', '司', '副', '经', '理', '（', '主', '持', '工', '作', '）', '，', '平', '安', '寿', '险', '南', '京', '分', '公', '司', '团', '险', '部', '副', '经', '理', '、', '经', '理', '，', '平', '安', '寿', '险', '杭', '州', '分', '公', '司', '总', '经', '理', '助', '理', '、', '副', '总', '经', '理', '（', '主', '持', '工', '作', '）', '，', '平', '安', '集', '团', '发', '展', '改', '革', '中', '心', '副', '主', '任', '，', '平', '安', '寿', '险', '市', '场', '营', '销', '部', '总', '经', '理', '、', '浙', '江', '分', '公', '司', '总', '经', '理', '等', '职', '。']","[28, 61, 274, 275, 276, 67, 149, 6, 106, 101, 126, 76, 101, 126, 117, 61, 4, 268, 269, 163, 273, 267, 134, 212, 70, 71, 144, 277, 278, 70, 71, 88, 53, 37, 42, 117, 279, 29, 150, 50, 4, 268, 269, 280, 273, 8, 281, 278, 70, 71, 88, 53, 37, 42, 117, 279, 29, 150, 50, 4, 268, 269, 280, 273, 267, 134, 212, 70, 71, 167, 273, 76, 88, 53, 37, 32, 53, 37, 4, 268, 269, 280, 273, 282, 97, 212, 70, 71, 89, 53, 37, 283, 37, 32, 88, 89, 53, 37, 42, 117, 279, 29, 150, 50, 4, 268, 269, 166, 167, 165, 218, 284, 285, 5, 286, 88, 117, 61, 4, 268, 269, 280, 273, 168, 287, 120, 288, 76, 89, 53, 37, 32, 289, 274, 212, 70, 71, 89, 53, 37, 131, 132, 54]","['O', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'M-TITLE', 'E-TITLE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'M-TITLE', 'E-TITLE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE', 'O', 'B-TITLE', 'E-TITLE', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE', 'O', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'M-TITLE', 'E-TITLE', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'M-TITLE', 'E-TITLE', 'O', 'O', 'O']","[2, 2, 14, 15, 15, 15, 16, 8, 9, 9, 9, 9, 9, 9, 9, 10, 2, 14, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 16, 8, 9, 10, 2, 2, 2, 2, 2, 2, 2, 14, 15, 15, 15, 15, 15, 15, 15, 16, 8, 9, 10, 2, 2, 2, 2, 2, 2, 2, 14, 15, 15, 15, 15, 15, 15, 15, 16, 8, 9, 9, 9, 9, 10, 2, 8, 10, 2, 14, 15, 15, 15, 15, 15, 15, 15, 16, 8, 9, 9, 9, 10, 2, 8, 9, 9, 10, 2, 2, 2, 2, 2, 2, 2, 14, 15, 15, 15, 15, 15, 15, 15, 15, 16, 8, 9, 10, 2, 14, 15, 15, 16, 8, 9, 9, 9, 9, 9, 9, 10, 2, 14, 15, 15, 15, 16, 8, 9, 10, 2, 2, 2]"
32,"['2', '0', '0', '6', '年', '3', '月', '加', '入', '原', '平', '安', '银', '行', '，', '历', '任', '运', '营', '总', '监', '、', '人', '力', '资', '源', '总', '监', '，']","[55, 56, 56, 16, 17, 69, 58, 271, 272, 210, 268, 269, 153, 183, 4, 28, 61, 290, 120, 89, 185, 32, 62, 291, 65, 292, 89, 185, 4]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'O', 'O', 'O', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE', 'O', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE', 'O']","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 14, 15, 15, 16, 2, 2, 2, 8, 9, 9, 10, 2, 8, 9, 9, 9, 9, 10, 2]"
33,"['2', '0', '0', '7', '年', '7', '月', '至', '2', '0', '1', '2', '年', '6', '月', '任', '原', '平', '安', '银', '行', '副', '行', '长', '，', '并', '自', '2', '0', '0', '7', '年', '6', '月', '至', '2', '0', '1', '2', '年', '6', '月', '任', '原', '平', '安', '银', '行', '执', '行', '董', '事', '。']","[55, 56, 56, 57, 17, 57, 58, 59, 55, 56, 14, 55, 17, 16, 58, 61, 210, 268, 269, 153, 183, 88, 183, 77, 4, 293, 294, 55, 56, 56, 57, 17, 16, 58, 59, 55, 56, 14, 55, 17, 16, 58, 61, 210, 268, 269, 153, 183, 182, 183, 66, 67, 54]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'M-TITLE', 'E-TITLE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE', 'O']","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 14, 15, 15, 16, 8, 9, 10, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 14, 15, 15, 16, 8, 9, 9, 10, 2]"
34,"['2', '0', '1', '2', '年', '7', '月', '加', '入', '深', '圳', '发', '展', '银', '行', '，', '任', '副', '行', '长', '。']","[55, 56, 14, 55, 17, 57, 58, 271, 272, 295, 296, 165, 218, 153, 183, 4, 61, 88, 183, 77, 54]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'O', 'O', 'B-TITLE', 'M-TITLE', 'E-TITLE', 'O']","[2, 2, 2, 2, 2, 2, 2, 2, 2, 14, 15, 15, 15, 15, 16, 2, 2, 8, 9, 10, 2]"
35,"['罗', '军', '：', '男', '，', '汉', '，', '党', '员', '，', '大', '专', '学', '历', '，', '助', '理', '会', '计', '师', '职', '称', '，', '曾', '任', '公', '司', '变', '压', '器', '厂', '销', '售', '公', '司', '经', '理', '、', '厂', '长', '助', '理', '兼', '销', '售', '公', '司', '经', '理', '，', '公', '司', '销', '售', '公', '司', '副', '总', '经', '理', '，', '公', '司', '变', '压', '器', '厂', '副', '厂', '长', '。']","[297, 298, 2, 3, 4, 20, 4, 23, 24, 4, 144, 51, 27, 28, 4, 283, 37, 39, 100, 31, 132, 299, 4, 184, 61, 70, 71, 300, 301, 302, 277, 288, 303, 70, 71, 53, 37, 32, 277, 77, 283, 37, 251, 288, 303, 70, 71, 53, 37, 4, 70, 71, 288, 303, 70, 71, 88, 89, 53, 37, 4, 70, 71, 300, 301, 302, 277, 88, 277, 77, 54]","['B-NAME', 'E-NAME', 'O', 'O', 'O', 'S-RACE', 'O', 'B-TITLE', 'E-TITLE', 'O', 'B-EDU', 'M-EDU', 'M-EDU', 'E-EDU', 'O', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'E-TITLE', 'O', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'E-TITLE', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'M-TITLE', 'E-TITLE', 'O']","[0, 1, 2, 2, 2, 21, 2, 8, 10, 2, 11, 12, 12, 13, 2, 8, 9, 9, 9, 10, 2, 2, 2, 2, 2, 14, 15, 15, 15, 15, 15, 15, 15, 15, 16, 8, 10, 2, 8, 9, 9, 10, 2, 14, 15, 15, 16, 8, 10, 2, 14, 15, 15, 15, 15, 16, 8, 9, 9, 10, 2, 14, 15, 15, 15, 15, 16, 8, 9, 10, 2]"
36,"['孙', '醒', '：', '男', '，']","[304, 305, 2, 3, 4]","['B-NAME', 'E-NAME', 'O', 'O', 'O']","[0, 1, 2, 2, 2]"
37,"['1', '9', '7', '6', '年', '出', '生', '，', '注', '册', '会', '计', '师', '，', '现', '任', '中', '国', '高', '科', '集', '团', '股', '份', '有', '限', '公', '司', '董', '事', '会', '独', '立', '董', '事', '，', '河', '南', '硕', '华', '会', '计', '师', '事', '务', '所', '副', '所', '长', '、', '合', '伙', '人', '。']","[14, 15, 57, 16, 17, 18, 19, 4, 40, 41, 39, 100, 31, 4, 133, 61, 5, 6, 0, 26, 166, 167, 84, 85, 86, 87, 70, 71, 66, 67, 39, 204, 205, 66, 67, 4, 127, 267, 109, 121, 39, 100, 31, 67, 126, 191, 88, 191, 77, 32, 75, 306, 62, 54]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE', 'O', 'O', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'M-TITLE', 'E-TITLE', 'O', 'B-TITLE', 'M-TITLE', 'E-TITLE', 'O']","[2, 2, 2, 2, 2, 2, 2, 2, 8, 9, 9, 9, 10, 2, 2, 2, 14, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 16, 8, 9, 9, 9, 9, 9, 10, 2, 14, 15, 15, 15, 15, 15, 15, 15, 15, 16, 8, 9, 10, 2, 8, 9, 10, 2]"
38,"['曾', '任', '河', '南', '联', '华', '会', '计', '师', '事', '务', '所', '项', '目', '经', '理', '。']","[184, 61, 127, 267, 307, 121, 39, 100, 31, 67, 126, 191, 34, 35, 53, 37, 54]","['O', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE', 'O']","[2, 2, 14, 15, 15, 15, 15, 15, 15, 15, 15, 16, 8, 9, 9, 10, 2]"
39,"['梁', '明', '煅', '先', '生', '：', '1', '9', '6', '2', '年', '7', '月', '出', '生', '，', '中', '共', '党', '员', '，', '民', '进', '会', '员', '，', '大', '学', '本', '科', '学', '历', '，', '高', '级', '会', '计', '师', '，', '注', '册', '会', '计', '师', '，', '注', '册', '资', '产', '评', '估', '师', '，', '注', '册', '房', '地', '产', '估', '价', '师', '。']","[308, 234, 309, 140, 19, 2, 14, 15, 16, 55, 17, 57, 58, 18, 19, 4, 5, 22, 23, 24, 4, 143, 196, 39, 24, 4, 144, 27, 25, 26, 27, 28, 4, 0, 310, 39, 100, 31, 4, 40, 41, 39, 100, 31, 4, 40, 41, 65, 163, 311, 312, 31, 4, 40, 41, 161, 162, 163, 312, 192, 31, 54]","['B-NAME', 'M-NAME', 'E-NAME', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE', 'O', 'B-ORG', 'E-ORG', 'B-TITLE', 'E-TITLE', 'O', 'B-EDU', 'M-EDU', 'M-EDU', 'M-EDU', 'M-EDU', 'E-EDU', 'O', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE', 'O', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE', 'O', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE', 'O', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE', 'O']","[0, 17, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 8, 9, 9, 10, 2, 14, 16, 8, 10, 2, 11, 12, 12, 12, 12, 13, 2, 8, 9, 9, 9, 10, 2, 8, 9, 9, 9, 10, 2, 8, 9, 9, 9, 9, 9, 10, 2, 8, 9, 9, 9, 9, 9, 9, 10, 2]"
40,"['曾', '任', '厦', '门', '大', '学', '资', '产', '评', '估', '事', '务', '所', '所', '长', '助', '理', '、', '副', '所', '长', '、', '厦', '门', '市', '大', '学', '资', '产', '评', '估', '有', '限', '公', '司', '副', '总', '经', '理', '、', '董', '事', '长', '。']","[184, 61, 176, 313, 144, 27, 65, 163, 311, 312, 67, 126, 191, 191, 77, 283, 37, 32, 88, 191, 77, 32, 176, 313, 168, 144, 27, 65, 163, 311, 312, 86, 87, 70, 71, 88, 89, 53, 37, 32, 66, 67, 77, 54]","['O', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE', 'O', 'B-TITLE', 'M-TITLE', 'E-TITLE', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE', 'O', 'B-TITLE', 'M-TITLE', 'E-TITLE', 'O']","[2, 2, 14, 15, 15, 15, 15, 15, 15, 15, 15, 15, 16, 8, 9, 9, 10, 2, 8, 9, 10, 2, 14, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 16, 8, 9, 9, 10, 2, 8, 9, 10, 2]"
41,"['同', '时', '兼', '任', '福', '建', '省', '高', '级', '会', '计', '师', '评', '审', '委', '员', '会', '评', '审', '专', '家', '库', '第', '八', '、', '九', '届', '成', '员', '，', '中', '国', '资', '产', '评', '估', '协', '会', '理', '事', '、', '福', '建', '省', '土', '地', '估', '价', '行', '业', '协', '会', '副', '会', '长', '、', '厦', '门', '市', '资', '产', '评', '估', '协', '会', '副', '会', '长', '、', '厦', '门', '市', '房', '地', '产', '中', '介', '行', '业', '协', '会', '副', '会', '长', '及', '专', '家', '组', '副', '组', '长', '、', '厦', '门', '市', '十', '一', '届', '政', '协', '委', '员', '、', '民', '进', '厦', '门', '市', '委', '员', '会', '副', '秘', '书', '长', '。']","[314, 236, 251, 61, 170, 315, 114, 0, 310, 39, 100, 31, 311, 257, 316, 24, 39, 311, 257, 51, 52, 317, 118, 318, 32, 319, 320, 321, 24, 4, 5, 6, 65, 163, 311, 312, 38, 39, 37, 67, 32, 170, 315, 114, 322, 162, 312, 192, 183, 101, 38, 39, 88, 39, 77, 32, 176, 313, 168, 65, 163, 311, 312, 38, 39, 88, 39, 77, 32, 176, 313, 168, 161, 162, 163, 5, 323, 183, 101, 38, 39, 88, 39, 77, 175, 51, 52, 324, 88, 324, 77, 32, 176, 313, 168, 325, 258, 320, 198, 38, 316, 24, 32, 143, 196, 176, 313, 168, 316, 24, 39, 88, 72, 73, 77, 54]","['O', 'O', 'O', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'E-TITLE', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'M-TITLE', 'E-TITLE', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'M-TITLE', 'E-TITLE', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'M-TITLE', 'E-TITLE', 'O', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'E-TITLE', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE', 'O']","[2, 2, 2, 2, 14, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 16, 8, 9, 9, 9, 9, 9, 10, 2, 14, 15, 15, 15, 15, 15, 15, 16, 8, 10, 2, 14, 15, 15, 15, 15, 15, 15, 15, 15, 15, 16, 8, 9, 10, 2, 14, 15, 15, 15, 15, 15, 15, 15, 16, 8, 9, 10, 2, 14, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 16, 8, 9, 10, 2, 8, 9, 9, 9, 9, 10, 2, 14, 15, 15, 15, 15, 15, 15, 16, 8, 10, 2, 14, 15, 15, 15, 15, 15, 15, 16, 8, 9, 9, 10, 2]"
